VacID	JumpID	ERGforward	ERGbackward	ERGstartshow	ERGendshow	ERGstart	ERG1	ERG2	ERG3	ERG4	ERG5	ERGend	DISTstart	DIST1	DIST2	DIST3	DIST4	DIST5	DISTend	FORCEsaddle	DIST	POS
240	13	.692316	.589587	-894.20328431	-894.10055511	0.000000	0.157242	0.507104	0.692316	0.546848	0.249293	0.102729	0.000000	0.611166	1.225580	1.840382	2.405297	2.970764	3.536670	0.000029	3.03000703685891	1.840382
240	3	.346538	.236067	-894.20328431	-894.09281363	0.000000	0.082289	0.249371	0.346538	0.300828	0.179171	0.110471	0.000000	0.506976	1.012959	1.520715	1.938565	2.362659	2.789484	-0.035029	2.57694436140433	1.520715
240	51	.364754	.305403	-894.20328431	-894.14393337	0.000000	0.097141	0.280388	0.364754	0.286320	0.133369	0.059351	0.000000	0.485494	0.970750	1.456586	1.915262	2.377287	2.846339	-0.001872	2.58364923624383	1.456586
240	49	.444858	.333248	-894.20328431	-894.09167433	0.000000	0.121086	0.344276	0.444858	0.366075	0.205277	0.111610	0.000000	0.535126	1.073163	1.609749	2.115546	2.621631	3.127266	-0.001785	2.78033974346944	1.609749
240	252	.279424	.308907	-894.53501562	-894.56449857	0.000000	0.088274	0.229013	0.279424	0.206726	0.057687	-0.029483	0.000000	0.495630	0.995770	1.494745	2.031502	2.570728	3.111497	0.025276	2.92605370511528	1.494745
240	206	.264546	.223156	-894.53501562	-894.49362556	0.000000	0.077729	0.209451	0.264546	0.201715	0.095806	0.041390	0.000000	0.461826	0.924638	1.384830	1.853483	2.320287	2.785194	0.009562	2.6091979741406	1.384830
240	13	.711129	.487152	-894.53501562	-894.31103870	0.000000	0.173200	0.538671	0.711129	0.582712	0.328932	0.223977	0.000000	0.578899	1.158225	1.738478	2.259681	2.781649	3.304668	-0.001479	2.91298326087168	1.738478
245	246	.542273	.523266	-906.96104574	-906.94203837	0.000000	0.134478	0.400832	0.542273	0.408621	0.141171	0.019007	0.000000	0.602500	1.209083	1.817487	2.395247	2.973899	3.553435	-0.008236	3.13597647450579	1.817487
245	13	.719258	.614605	-906.96104574	-906.85639320	0.000000	0.159333	0.524369	0.719258	0.566165	0.253708	0.104653	0.000000	0.604716	1.211632	1.821899	2.376322	2.932271	3.489338	-0.003765	3.00629395950043	1.821899
223	233	.263540	.150066	-852.76033441	-852.64686068	0.000000	0.061971	0.190108	0.263540	0.232841	0.156542	0.113474	0.000000	0.533486	1.069517	1.613422	2.075350	2.543232	3.011566	-0.019679	2.74967306643946	1.613422
223	243	.443989	.464257	-852.76033441	-852.78060267	0.000000	0.116158	0.323421	0.443989	0.341648	0.096000	-0.020268	0.000000	0.619670	1.239423	1.859129	2.449422	3.041447	3.634026	-0.022348	3.19295998533526	1.859129
223	245	.158032	.157856	-852.76033441	-852.76015826	0.000000	0.054045	0.131731	0.158032	0.116945	0.041969	0.000176	0.000000	0.424415	0.843657	1.261575	1.723905	2.183273	2.634833	0.029871	2.52445106041282	1.261575
223	252	.521061	.485955	-852.68066663	-852.64556048	0.000000	0.119887	0.382860	0.521061	0.395894	0.137885	0.035106	0.000000	0.617643	1.234494	1.852932	2.453868	3.055725	3.657449	-0.002218	3.13964317636586	1.852932
223	226	.114311	.136030	-852.68066663	-852.70238565	0.000000	0.031777	0.082533	0.114311	0.092895	0.023785	-0.021719	0.000000	0.463114	0.927332	1.394265	1.859560	2.326479	2.792140	-0.010583	2.61364131439151	1.394265
223	253	.254761	.382874	-852.68066663	-852.80878010	0.000000	0.067784	0.193093	0.254761	0.155293	-0.039806	-0.128113	0.000000	0.532950	1.072971	1.610587	2.196472	2.784313	3.375537	0.020593	3.02268221039501	1.610587
239	13	.368135	.493995	-891.60494563	-891.73080591	0.000000	0.098602	0.288033	0.368135	0.243759	0.002403	-0.125860	0.000000	0.464139	0.923064	1.374654	1.896061	2.414384	2.932612	0.018348	2.71375056617768	1.374654
239	1	.546837	.525931	-891.60494563	-891.58403976	0.000000	0.139391	0.407990	0.546837	0.414346	0.138201	0.020906	0.000000	0.556805	1.113728	1.672999	2.216393	2.762936	3.316482	-0.008373	2.92782310565612	1.672999
239	49	.430653	.445082	-891.60494563	-891.61937441	0.000000	0.105542	0.300030	0.430653	0.321850	0.089355	-0.014429	0.000000	0.577998	1.154917	1.731612	2.245631	2.765106	3.284166	-0.019226	2.92474806061416	1.731612
239	195	.667971	.611853	-891.60494563	-891.54882718	0.000000	0.152718	0.495303	0.667971	0.504783	0.191739	0.056118	0.000000	0.555569	1.109916	1.663817	2.204806	2.746713	3.285021	-0.003262	2.91073784555739	1.663817
239	3	.664408	.649467	-891.76957780	-891.75463711	0.000000	0.155642	0.491069	0.664408	0.495832	0.158315	0.014941	0.000000	0.588227	1.177215	1.766404	2.341566	2.917951	3.494580	-0.008271	3.01359743111758	1.766404
239	249	.388501	.525367	-891.76957780	-891.90644402	0.000000	0.102868	0.291263	0.388501	0.268321	0.000090	-0.136866	0.000000	0.529932	1.054072	1.574556	2.129678	2.684761	3.243431	-0.004162	2.95546986209494	1.574556
239	253	.267131	.429489	-891.76957780	-891.93193577	0.000000	0.072541	0.205578	0.267131	0.170832	-0.043038	-0.162358	0.000000	0.499281	0.995005	1.485433	2.044000	2.602480	3.168668	0.012140	2.91035002760781	1.485433
239	61	.841791	.904409	-891.76957780	-891.83219536	0.000000	0.172327	0.616134	0.841791	0.615952	0.133283	-0.062618	0.000000	0.633020	1.260443	1.885540	2.500005	3.116567	3.737647	-0.002181	3.13476427845674	1.885540
247	3	.582113	.505793	-911.77862430	-911.70230419	0.000000	0.144009	0.433247	0.582113	0.448367	0.193398	0.076320	0.000000	0.529204	1.056977	1.582348	2.081942	2.582764	3.081574	-0.007414	2.79491638834594	1.582348
247	1	.595412	.622019	-911.77862430	-911.80523124	0.000000	0.147179	0.440620	0.595412	0.446638	0.123418	-0.026607	0.000000	0.545979	1.099284	1.651178	2.181231	2.716331	3.247699	-0.011919	2.91078611673801	1.651178
247	14	.516215	.491214	-911.77862430	-911.75362379	0.000000	0.135741	0.397544	0.516215	0.395218	0.146305	0.025001	0.000000	0.496546	0.992114	1.488651	1.978705	2.469412	2.962257	0.002364	2.73169724461207	1.488651
247	61	.385888	.393477	-911.77862430	-911.78621291	0.000000	0.098498	0.289244	0.385888	0.294142	0.098637	-0.007589	0.000000	0.486189	0.978098	1.465968	1.941586	2.417541	2.893827	-0.008899	2.67233997211655	1.465968
247	249	.523888	.594617	-911.77862430	-911.84935355	0.000000	0.128743	0.386734	0.523888	0.381168	0.079667	-0.070729	0.000000	0.552377	1.108750	1.668670	2.215577	2.760150	3.304062	-0.005439	3.01370358308388	1.668670
247	2	.485132	.533520	-911.78071298	-911.82910087	0.000000	0.117502	0.359925	0.485132	0.358429	0.087367	-0.048388	0.000000	0.542351	1.075538	1.605621	2.130312	2.657906	3.186850	-0.005519	2.87879014772907	1.605621
247	251	.305290	.317194	-911.78071298	-911.79261735	0.000000	0.077214	0.221301	0.305290	0.237416	0.077466	-0.011904	0.000000	0.517490	1.027135	1.534705	2.012454	2.495977	2.971647	-0.019797	2.80058122347359	1.534705
247	195	.615050	.591135	-911.78071298	-911.75679797	0.000000	0.147256	0.457086	0.615050	0.463031	0.169420	0.023915	0.000000	0.571242	1.142595	1.712964	2.275082	2.838733	3.405168	0.001424	3.010561533823	1.712964
247	252	.467045	.472441	-911.78071298	-911.78610861	0.000000	0.116985	0.350021	0.467045	0.354148	0.120312	-0.005396	0.000000	0.554777	1.108040	1.659185	2.196499	2.737350	3.283769	-0.000419	2.99329783666532	1.659185
247	3	.784133	.682160	-911.78071298	-911.67874031	0.000000	0.181137	0.587060	0.784133	0.604705	0.251130	0.101973	0.000000	0.594894	1.189622	1.784458	2.347459	2.910910	3.474634	0.000157	2.98249054574253	1.784458
251	243	.340740	.395216	-921.85012919	-921.90460556	0.000000	0.091800	0.260289	0.340740	0.243105	0.048225	-0.054476	0.000000	0.462048	0.923879	1.383227	1.859572	2.334292	2.806804	0.007826	2.59741412995439	1.383227
251	206	.745578	.720018	-921.85012919	-921.82456917	0.000000	0.172502	0.542803	0.745578	0.558505	0.186416	0.025560	0.000000	0.568582	1.141306	1.714551	2.262929	2.814562	3.369048	-0.007598	3.00551794418289	1.714551
251	49	.569949	.593408	-921.85012919	-921.87358784	0.000000	0.143942	0.432103	0.569949	0.422822	0.122434	-0.023459	0.000000	0.534654	1.068615	1.601366	2.145319	2.690903	3.237581	-0.004017	2.94895840095887	1.601366
251	61	.573077	.548624	-921.85012919	-921.82567629	0.000000	0.130442	0.414963	0.573077	0.436886	0.152841	0.024453	0.000000	0.546900	1.093380	1.641816	2.149607	2.661984	3.171860	-0.005946	2.86067570990517	1.641816
251	2	.429678	.433568	-921.85012919	-921.85401891	0.000000	0.114277	0.333838	0.429678	0.314147	0.098502	-0.003890	0.000000	0.462325	0.922725	1.378579	1.862141	2.349028	2.836369	0.014098	2.66456417796991	1.378579
251	249	.638868	.668874	-921.39379960	-921.42380524	0.000000	0.153766	0.479799	0.638868	0.466697	0.122084	-0.030006	0.000000	0.546614	1.091402	1.635198	2.188182	2.743426	3.300496	0.001463	2.97267341084513	1.635198
251	51	.740329	.737125	-921.39379960	-921.39059568	0.000000	0.182358	0.564092	0.740329	0.555657	0.183927	0.003204	0.000000	0.563695	1.125318	1.685494	2.258339	2.829240	3.404577	0.003156	3.06528565985809	1.685494
251	206	.479004	.504699	-921.39379960	-921.41949452	0.000000	0.124956	0.367002	0.479004	0.355648	0.102585	-0.025695	0.000000	0.496336	0.985914	1.473739	1.978082	2.483137	2.988863	0.006355	2.76570737594941	1.473739
251	3	.664657	.729991	-921.39379960	-921.45913396	0.000000	0.164350	0.504714	0.664657	0.481524	0.109423	-0.065334	0.000000	0.528437	1.054421	1.577616	2.125658	2.677478	3.226015	0.008208	2.92175437035768	1.577616
251	195	.532178	.572352	-921.39379960	-921.43397401	0.000000	0.137819	0.410930	0.532178	0.379053	0.097528	-0.040174	0.000000	0.510286	1.014749	1.513816	2.060027	2.603838	3.148122	0.017276	2.88904645807876	1.513816
237	252	.294635	.296474	-908.57330706	-908.57514570	0.000000	0.088413	0.231286	0.294635	0.230471	0.086303	-0.001839	0.000000	0.471714	0.946730	1.421776	1.896106	2.370646	2.842047	-0.000777	2.71324506544773	1.421776
237	249	.312840	.313188	-908.57330706	-908.57365477	0.000000	0.093842	0.245154	0.312840	0.245229	0.093000	-0.000348	0.000000	0.478097	0.960278	1.442723	1.920701	2.399634	2.875374	-0.002201	2.73611708453152	1.442723
237	253	.326077	.308586	-908.57330706	-908.55581603	0.000000	0.097031	0.254801	0.326077	0.259568	0.109354	0.017491	0.000000	0.477800	0.959385	1.441942	1.915291	2.389905	2.862283	-0.004259	2.72522643302255	1.441942
237	206	.519862	.469342	-908.57330706	-908.52278694	0.000000	0.132705	0.394910	0.519862	0.407108	0.169442	0.050520	0.000000	0.512451	1.023955	1.536911	2.032880	2.532187	3.026101	-0.003078	2.76063704977615	1.536911
237	194	.403202	.474630	-908.57330706	-908.64473484	0.000000	0.105156	0.308345	0.403202	0.292480	0.054060	-0.071428	0.000000	0.484907	0.968431	1.448342	1.941773	2.441216	2.943531	0.003815	2.70621363007446	1.448342
237	243	.327884	.271720	-908.50471593	-908.44855223	0.000000	0.094246	0.252202	0.327884	0.273260	0.139766	0.056164	0.000000	0.478151	0.964733	1.454616	1.910886	2.371654	2.832623	-0.018798	2.70236994940282	1.454616
237	3	.554908	.498345	-908.50471593	-908.44815321	0.000000	0.140958	0.422473	0.554908	0.429441	0.174034	0.056563	0.000000	0.512022	1.029752	1.547544	2.044400	2.546801	3.038693	-0.002731	2.7791669520383	1.547544
237	61	.470413	.513578	-908.50471593	-908.54788077	0.000000	0.125786	0.362775	0.470413	0.339151	0.079249	-0.043165	0.000000	0.496221	0.987268	1.475020	1.985939	2.500915	3.005286	0.005011	2.76211207859009	1.475020
237	248	.339694	.271547	-908.50471593	-908.43656901	0.000000	0.097174	0.260994	0.339694	0.285170	0.152081	0.068147	0.000000	0.479637	0.969264	1.462284	1.915591	2.374173	2.833685	-0.020999	2.70278476471433	1.462284
237	206	.457876	.511484	-908.50471593	-908.55832378	0.000000	0.116859	0.350029	0.457876	0.335870	0.078357	-0.053608	0.000000	0.491890	0.993106	1.488832	1.997721	2.510315	3.013818	0.002730	2.76293540131637	1.488832
237	49	.417785	.391729	-908.65189432	-908.62583810	0.000000	0.119408	0.321850	0.417785	0.329481	0.139323	0.026056	0.000000	0.482597	0.968693	1.457455	1.931301	2.405086	2.879094	-0.002713	2.69902719629817	1.457455
237	195	.452491	.450895	-908.65189432	-908.65029880	0.000000	0.117740	0.348509	0.452491	0.336063	0.110285	0.001596	0.000000	0.496290	0.997990	1.493648	2.003359	2.514342	3.020267	0.006435	2.75935629286066	1.493648
237	1	.479374	.443224	-908.65189432	-908.61574407	0.000000	0.124035	0.363699	0.479374	0.374879	0.152356	0.036150	0.000000	0.510361	1.020216	1.529738	2.024059	2.520836	3.018642	-0.004637	2.76007602558451	1.529738
237	240	.310068	.255365	-908.65189432	-908.59719083	0.000000	0.090552	0.237636	0.310068	0.259176	0.132811	0.054703	0.000000	0.478322	0.963397	1.452722	1.907561	2.367187	2.826922	-0.018494	2.6959203632672	1.452722
237	248	.310733	.269132	-908.65189432	-908.61029334	0.000000	0.093243	0.240651	0.310733	0.257139	0.126642	0.041601	0.000000	0.482518	0.970909	1.464060	1.929119	2.396892	2.865135	-0.016096	2.73004142167953	1.464060
237	206	.511245	.427295	-908.81089065	-908.72694064	0.000000	0.132722	0.390829	0.511245	0.408174	0.190402	0.083950	0.000000	0.508747	1.022005	1.536124	2.022158	2.512327	2.997337	-0.003270	2.75338410073211	1.536124
237	13	.602213	.443931	-908.81089065	-908.65260883	0.000000	0.154051	0.457591	0.602213	0.497024	0.272842	0.158282	0.000000	0.529395	1.057292	1.590681	2.072617	2.561694	3.055875	-0.011355	2.79988639279044	1.590681
237	239	.297510	.287583	-908.81089065	-908.80096355	0.000000	0.090685	0.233846	0.297510	0.237829	0.099181	0.009927	0.000000	0.473146	0.950338	1.429444	1.899497	2.370223	2.839271	-0.005330	2.71554286875024	1.429444
237	195	.530421	.458007	-908.81089065	-908.73847692	0.000000	0.133329	0.402811	0.530421	0.419233	0.186080	0.072414	0.000000	0.514564	1.032082	1.549845	2.042035	2.538132	3.033441	-0.004092	2.77853706567694	1.549845
237	61	.494083	.462601	-908.81089065	-908.77940890	0.000000	0.136879	0.379648	0.494083	0.388134	0.161266	0.031482	0.000000	0.498479	1.000445	1.502828	1.990681	2.480214	2.968137	-0.004442	2.75055594550409	1.502828
239	250	.288522	.306978	-913.72921441	-913.74767054	0.000000	0.088062	0.228030	0.288522	0.221102	0.072847	-0.018456	0.000000	0.470141	0.943375	1.415659	1.892738	2.369324	2.841936	0.001766	2.71004452881278	1.415659
239	243	.274924	.296716	-913.72921441	-913.75100676	0.000000	0.083007	0.215217	0.274924	0.211882	0.066804	-0.021792	0.000000	0.468505	0.940593	1.412320	1.882827	2.353845	2.821943	-0.001839	2.69509979613948	1.412320
239	253	.300607	.306283	-913.72921441	-913.73489082	0.000000	0.088960	0.235138	0.300607	0.234051	0.084639	-0.005676	0.000000	0.470427	0.945095	1.419346	1.892192	2.365860	2.836029	-0.001755	2.7068482961292	1.419346
239	195	.569986	.543426	-913.72921441	-913.70265394	0.000000	0.141815	0.430484	0.569986	0.435876	0.158138	0.026560	0.000000	0.508569	1.022560	1.534330	2.031407	2.532487	3.028275	-0.001300	2.7683216408681	1.534330
239	61	.547759	.539216	-913.72921441	-913.72067126	0.000000	0.136887	0.417312	0.547759	0.413623	0.140330	0.008543	0.000000	0.502716	1.014872	1.521197	2.027173	2.537337	3.040467	0.001332	2.77723591531103	1.521197
239	243	.329531	.276631	-913.66983068	-913.61693038	0.000000	0.094564	0.253391	0.329531	0.273700	0.137848	0.052900	0.000000	0.477469	0.963341	1.451944	1.907597	2.367751	2.828069	-0.018309	2.69659660542977	1.451944
239	61	.470363	.521341	-913.66983068	-913.72080858	0.000000	0.123739	0.361754	0.470363	0.338326	0.074435	-0.050978	0.000000	0.492869	0.983496	1.470228	1.978296	2.491981	2.996775	0.004187	2.75467285558384	1.470228
239	249	.335152	.275024	-913.66983068	-913.60970243	0.000000	0.096410	0.257766	0.335152	0.279788	0.144850	0.060128	0.000000	0.478904	0.966794	1.458007	1.913028	2.373189	2.833582	-0.019553	2.70174560918918	1.458007
239	206	.461846	.522251	-913.66983068	-913.73023524	0.000000	0.118429	0.352826	0.461846	0.336295	0.074378	-0.060405	0.000000	0.495306	0.994209	1.488071	1.998813	2.510730	3.015909	0.004306	2.76201458370208	1.488071
239	49	.412245	.393192	-913.82638202	-913.80732884	0.000000	0.117871	0.317888	0.412245	0.321982	0.131421	0.019053	0.000000	0.480713	0.963413	1.448886	1.923312	2.397674	2.872137	-0.000836	2.69282649965686	1.448886
239	195	.460835	.460262	-913.82638202	-913.82580947	0.000000	0.121177	0.354683	0.460835	0.341234	0.110519	0.000573	0.000000	0.501524	0.999849	1.493478	2.001648	2.513133	3.017568	0.006388	2.75916244796461	1.493478
239	1	.510023	.436234	-913.82638202	-913.75259332	0.000000	0.131297	0.387418	0.510023	0.408276	0.189066	0.073789	0.000000	0.511086	1.025366	1.538448	2.027669	2.520147	3.013870	-0.008621	2.76107298749448	1.538448
239	242	.328017	.265953	-913.82638202	-913.76431755	0.000000	0.094615	0.250999	0.328017	0.274345	0.142859	0.062064	0.000000	0.480056	0.966979	1.458902	1.914355	2.374790	2.835564	-0.018282	2.70281619564288	1.458902
239	250	.296365	.269697	-913.82638202	-913.79971418	0.000000	0.089617	0.230411	0.296365	0.241839	0.111064	0.026668	0.000000	0.479632	0.963956	1.452214	1.919597	2.388949	2.857993	-0.012185	2.72315379752001	1.452214
239	13	.594215	.451432	-913.85493797	-913.71215511	0.000000	0.151438	0.451627	0.594215	0.490618	0.262081	0.142783	0.000000	0.525108	1.049729	1.580675	2.055939	2.536476	3.023978	-0.008300	2.76578358694072	1.580675
239	206	.516027	.436184	-913.85493797	-913.77509484	0.000000	0.133678	0.393271	0.516027	0.408343	0.188274	0.079843	0.000000	0.508902	1.016925	1.526514	2.009910	2.496794	2.986194	-0.003732	2.74011902076955	1.526514
239	61	.474376	.460155	-913.85493797	-913.84071728	0.000000	0.133257	0.365961	0.474376	0.367800	0.142400	0.014221	0.000000	0.492388	0.988491	1.483545	1.972213	2.461083	2.949225	-0.001889	2.73827444563828	1.483545
239	49	.376136	.485331	-913.85493797	-913.96413313	0.000000	0.100688	0.290451	0.376136	0.262231	0.020963	-0.109195	0.000000	0.470633	0.939249	1.406073	1.899740	2.399508	2.907719	0.009288	2.69312040576177	1.406073
241	51	.488048	.424771	-919.14203227	-919.07875548	0.000000	0.127726	0.372106	0.488048	0.382498	0.166788	0.063277	0.000000	0.505872	1.004692	1.499464	1.977158	2.456263	2.936556	-0.004975	2.70342805276491	1.499464
241	242	.376641	.264409	-919.14203227	-919.02980038	0.000000	0.104998	0.287000	0.376641	0.326107	0.196343	0.112232	0.000000	0.483802	0.978172	1.476999	1.926678	2.381763	2.839250	-0.023777	2.70793190997915	1.476999
241	247	.322336	.281245	-919.14203227	-919.10094096	0.000000	0.095112	0.250600	0.322336	0.265232	0.129258	0.041091	0.000000	0.476951	0.959143	1.443777	1.911155	2.380559	2.848995	-0.009036	2.71845442723252	1.443777
241	1	.493324	.423001	-919.14203227	-919.07170901	0.000000	0.127593	0.375933	0.493324	0.393560	0.180038	0.070323	0.000000	0.503422	1.005707	1.504975	1.985197	2.470389	2.957611	-0.004868	2.72676679472425	1.504975
241	194	.593260	.487432	-919.14203227	-919.03620462	0.000000	0.150261	0.450502	0.593260	0.470721	0.225688	0.105828	0.000000	0.519200	1.042588	1.562721	2.060232	2.558896	3.057105	-0.005144	2.79525397174398	1.562721
241	1	.461501	.456719	-919.13387191	-919.12908998	0.000000	0.127388	0.353279	0.461501	0.355500	0.131999	0.004782	0.000000	0.482961	0.967757	1.453910	1.935335	2.416502	2.896572	-0.001662	2.70015647925571	1.453910
241	195	.579161	.491516	-919.13387191	-919.04622689	0.000000	0.146346	0.439606	0.579161	0.459953	0.210108	0.087645	0.000000	0.508009	1.025246	1.537208	2.026452	2.521803	3.014354	-0.007988	2.77140994100794	1.537208
241	13	.570893	.427571	-919.13387191	-918.99055013	0.000000	0.145891	0.432301	0.570893	0.469444	0.253497	0.143322	0.000000	0.517978	1.037127	1.556640	2.034363	2.515185	3.001191	-0.012238	2.76080985031452	1.556640
241	206	.652349	.524370	-919.13387191	-919.00589247	0.000000	0.158619	0.489350	0.652349	0.522235	0.258763	0.127979	0.000000	0.522813	1.050914	1.578243	2.078024	2.579500	3.088427	-0.007215	2.82139336187909	1.578243
241	194	.494160	.503205	-919.13387191	-919.14291676	0.000000	0.126921	0.375837	0.494160	0.370497	0.116178	-0.009045	0.000000	0.500991	1.000400	1.497934	2.003166	2.510125	3.017716	0.000483	2.76302723013976	1.497934
241	253	.354107	.239440	-918.96723777	-918.85257115	0.000000	0.100658	0.271233	0.354107	0.307094	0.188932	0.114667	0.000000	0.482434	0.975753	1.473423	1.922019	2.376805	2.833552	-0.024530	2.7030602411795	1.473423
241	249	.312226	.272541	-918.96723777	-918.92755228	0.000000	0.093021	0.241727	0.312226	0.256218	0.122811	0.039685	0.000000	0.479397	0.964625	1.454939	1.919048	2.386598	2.854326	-0.013034	2.72586598328272	1.454939
241	250	.307298	.242831	-918.96723777	-918.90277106	0.000000	0.091425	0.238778	0.307298	0.258782	0.140898	0.064467	0.000000	0.474938	0.956976	1.443803	1.898946	2.358344	2.818239	-0.017111	2.69454868223691	1.443803
241	251	.266368	.258192	-918.96723777	-918.95906140	0.000000	0.083528	0.210982	0.266368	0.212522	0.088805	0.008176	0.000000	0.470555	0.944120	1.419331	1.890155	2.360647	2.829264	-0.002542	2.70710393499103	1.419331
241	195	.543555	.434683	-918.96723777	-918.85836595	0.000000	0.138601	0.412954	0.543555	0.437495	0.218086	0.108872	0.000000	0.516518	1.041537	1.561520	2.046172	2.534324	3.023456	-0.010644	2.776859999325	1.561520
0	1	.580840	.587968	-953.07599093	-953.08311941	0.000000	0.141884	0.437070	0.580840	0.434599	0.136957	-0.007128	0.000000	0.503595	1.009593	1.514317	2.018376	2.522828	3.028363	0.000073	2.77625171301442	1.514317
0	1	.562828	.578157	-953.08361722	-953.09894598	0.000000	0.141913	0.428654	0.562828	0.425216	0.126003	-0.015329	0.000000	0.489487	0.989825	1.481108	1.970768	2.468780	2.962537	0.000419	2.72501572802979	1.481108
0	1	.590941	.581800	-953.08577348	-953.07663217	0.000000	0.161833	0.451331	0.590941	0.450656	0.165363	0.009141	0.000000	0.492941	0.989898	1.487686	1.985026	2.481447	2.974071	-0.000471	2.78056526639734	1.487686
0	1	.572443	.559181	-953.09097594	-953.07771401	0.000000	0.141979	0.431501	0.572443	0.437369	0.155019	0.013262	0.000000	0.498971	1.000757	1.501682	2.000328	2.500239	2.998698	-0.000979	2.76275008442799	1.501682
0	1	.562657	.558830	-953.08321653	-953.07938951	0.000000	0.143373	0.427707	0.562657	0.422559	0.143137	0.003827	0.000000	0.496359	0.992544	1.489044	1.993842	2.501505	3.003616	0.007199	2.76493047260204	1.489044
0	1	.577421	.572811	-953.08384716	-953.07923711	0.000000	0.140177	0.433243	0.577421	0.433050	0.141209	0.004610	0.000000	0.512764	1.021837	1.530345	2.038803	2.547054	3.058890	0.000758	2.79432478420841	1.530345
0	1	.613259	.597957	-953.09199377	-953.07669218	0.000000	0.158885	0.466492	0.613259	0.468741	0.168608	0.015302	0.000000	0.510704	1.015334	1.518057	2.022146	2.527994	3.039453	0.000607	2.79763434720249	1.518057
0	1	.522449	.530432	-953.08367489	-953.09165832	0.000000	0.136857	0.396441	0.522449	0.398976	0.134150	-0.007983	0.000000	0.491295	0.980458	1.469019	1.956290	2.443044	2.935064	-0.000367	2.73734890386919	1.469019
0	1	.585003	.607562	-953.07612525	-953.09868437	0.000000	0.150021	0.445129	0.585003	0.433780	0.127402	-0.022559	0.000000	0.500010	0.998362	1.495591	2.000548	2.507817	3.011293	0.002197	2.77265313444454	1.495591
0	1	.704105	.705530	-953.08445456	-953.08587954	0.000000	0.158833	0.523434	0.704105	0.523257	0.159150	-0.001425	0.000000	0.543982	1.091095	1.632490	2.172627	2.718785	3.263244	-0.000521	2.93712084299016	1.632490
0	1	.586878	.585099	-953.07861811	-953.07683899	0.000000	0.141650	0.440796	0.586878	0.440325	0.140800	0.001779	0.000000	0.510956	1.023976	1.533566	2.043143	2.554977	3.067261	-0.001072	2.80194453959755	1.533566
0	1	.595823	.621557	-953.07640098	-953.10213490	0.000000	0.138136	0.443788	0.595823	0.444491	0.131000	-0.025734	0.000000	0.520895	1.036860	1.552255	2.063004	2.577668	3.095721	-0.002824	2.82155274190611	1.552255
0	1	.531072	.528622	-953.09132783	-953.08887778	0.000000	0.137035	0.404544	0.531072	0.401888	0.139223	0.002450	0.000000	0.497587	0.990956	1.483178	1.976924	2.472673	2.970537	0.001595	2.76140250588456	1.483178
0	1	.615354	.591946	-953.10634592	-953.08293774	0.000000	0.141638	0.455749	0.615354	0.466296	0.163448	0.023408	0.000000	0.529377	1.052496	1.572353	2.086555	2.601865	3.122980	-0.001877	2.83372005162349	1.572353
0	1	.557189	.562586	-953.07805352	-953.08345056	0.000000	0.134057	0.414528	0.557189	0.419617	0.132145	-0.005397	0.000000	0.507331	1.018892	1.527518	2.030400	2.532417	3.036985	-0.004379	2.78196329700635	1.527518
0	1	.573199	.571295	-953.07738211	-953.07547796	0.000000	0.142637	0.434645	0.573199	0.435566	0.142974	0.001904	0.000000	0.501117	1.006866	1.504723	2.003493	2.510839	3.013199	0.000692	2.77156158685887	1.504723
0	1	.578251	.563792	-953.10139681	-953.08693817	0.000000	0.140803	0.438463	0.578251	0.441317	0.152842	0.014459	0.000000	0.500531	0.999334	1.496518	1.994967	2.496997	2.994249	-0.000435	2.74199922077641	1.496518
0	1	.579459	.583132	-953.07247538	-953.07614871	0.000000	0.147725	0.437534	0.579459	0.438129	0.144504	-0.003673	0.000000	0.505728	1.005886	1.505392	2.005224	2.506423	3.012460	-0.000132	2.77430756356057	1.505392
0	1	.560169	.574543	-953.07781153	-953.09218511	0.000000	0.143871	0.424403	0.560169	0.419158	0.130741	-0.014374	0.000000	0.506987	1.005754	1.505259	2.006907	2.509392	3.017843	0.000404	2.78339262225754	1.505259
0	1	.587751	.581847	-953.08559689	-953.07969285	0.000000	0.148249	0.443646	0.587751	0.441812	0.145301	0.005904	0.000000	0.504223	1.006671	1.509393	2.014688	2.520954	3.027482	0.001494	2.77289498030494	1.509393
0	1	.583376	.572280	-952.77532195	-952.76422636	0.000000	0.146714	0.442478	0.583376	0.442478	0.150805	0.011096	0.000000	0.502307	1.011383	1.510375	2.009334	2.514003	3.017652	-0.000046	2.77059496567307	1.510375
0	1	.598827	.551297	-952.81276456	-952.76523442	0.000000	0.164465	0.457422	0.598827	0.466273	0.194372	0.047530	0.000000	0.490876	0.987391	1.485496	1.976344	2.467908	2.955480	-0.002507	2.76697669027016	1.485496
0	1	.578362	.577781	-952.77054929	-952.76996824	0.000000	0.137651	0.434944	0.578362	0.437197	0.143686	0.000581	0.000000	0.508291	1.020600	1.524029	2.024881	2.535598	3.041381	-0.000142	2.78380166809028	1.524029
0	1	.583660	.590050	-952.76287949	-952.76926960	0.000000	0.137823	0.435423	0.583660	0.435687	0.136205	-0.006390	0.000000	0.510378	1.018784	1.527587	2.037270	2.546236	3.058625	0.000778	2.79262025120368	1.527587
